age,genre,region,zone_urbaine,profession_type,profession_detail,revenu_mensuel,anciennete_emploi,montant_credit,duree_credit,historique_credit_mois,defaut_anterieur,mobile_money,garantie,education,situation_matrimoniale,personnes_charge,defaut_paiement
37,M,Diourbel,1,Fonctionnaire,Collectivités locales,576900,10,3564280,6,37,0,0,Véhicule,Secondaire,Marié(e),1,0
43,M,Dakar,1,Fonctionnaire,Impôts,746190,19,3747270,18,5,0,1,Salaire,Secondaire,Marié(e),2,0
19,M,Dakar,1,Fonctionnaire,Douanes,406661,1,1754570,24,12,0,1,Véhicule,Supérieur,Marié(e),2,0
55,M,Tambacounda,0,Fonctionnaire,Justice,489728,32,2349616,6,16,0,1,Caution,Secondaire,Marié(e),3,0
37,M,Fatick,1,Commerçant,Alimentaire,382223,12,6737296,12,25,0,1,Stock,Secondaire,Marié(e),2,1
54,M,Saint-Louis,0,Commerçant,Électronique,257169,25,4785478,48,4,0,1,Stock,Primaire,Marié(e),4,0
26,M,Kaolack,1,Fonctionnaire,Impôts,73593,3,1075598,12,28,0,1,Salaire,Secondaire,Marié(e),6,0
56,F,Fatick,0,Commerçant,Bétail/Volaille,654894,31,11149684,18,23,0,1,Stock,Primaire,Marié(e),3,1
44,F,Tambacounda,1,Fonctionnaire,Douanes,363543,20,4961883,24,4,0,1,Salaire,Secondaire,Marié(e),3,0
41,M,Dakar,1,Commerçant,Vêtements,265427,20,4429940,12,14,1,1,Caution,Supérieur,Marié(e),2,1
37,M,Tambacounda,1,Fonctionnaire,Douanes,278613,16,4038960,18,27,0,1,Salaire,Secondaire,Célibataire,4,0
32,M,Tambacounda,1,Commerçant,Vente tissus,419086,7,7217380,6,55,0,1,Caution,Primaire,Marié(e),0,1
49,M,Ziguinchor,0,Commerçant,Vêtements,1364047,28,14071574,12,3,0,0,Stock,Secondaire,Marié(e),1,1
36,M,Tambacounda,1,Commerçant,Électronique,411545,15,3217696,36,0,0,1,Stock,Supérieur,Marié(e),3,0
18,M,Sédhiou,0,Fonctionnaire,Douanes,272659,0,2729464,36,0,0,1,Immobilier,Secondaire,Marié(e),2,0
21,M,Dakar,1,Commerçant,Restauration,626120,1,8106563,12,36,0,1,Stock,Secondaire,Marié(e),3,1
32,F,Matam,1,Fonctionnaire,Justice,513303,9,5081173,12,35,0,1,Salaire,Secondaire,Marié(e),2,0
38,M,Kaolack,1,Fonctionnaire,Collectivités locales,248867,11,2857171,18,22,0,0,Salaire,Supérieur,Marié(e),2,0
34,M,Kolda,1,Fonctionnaire,Collectivités locales,469726,13,5349107,12,3,0,1,Salaire,Primaire,Marié(e),0,0
49,M,Dakar,1,Fonctionnaire,Impôts,655102,28,2650759,24,12,0,1,Salaire,Supérieur,Divorcé(e),1,0
18,F,Saint-Louis,1,Fonctionnaire,Santé,362756,0,2331167,6,0,0,1,Immobilier,Supérieur,Marié(e),0,0
36,F,Fatick,1,Commerçant,Vêtements,248048,10,4469200,36,54,0,1,Stock,Secondaire,Célibataire,0,1
18,M,Kolda,0,Commerçant,Vêtements,317659,0,4009057,12,0,0,1,Caution,Secondaire,Marié(e),1,0
44,F,Dakar,1,Fonctionnaire,Police/Gendarmerie,368997,23,2561686,36,193,0,1,Véhicule,Supérieur,Marié(e),2,0
33,M,Kaolack,0,Fonctionnaire,Administration,555071,9,7329992,18,3,0,0,Salaire,Supérieur,Célibataire,5,0
40,F,Dakar,1,Commerçant,Commerce général,1591695,14,10318578,24,11,1,1,Stock,Supérieur,Marié(e),4,1
24,F,Sédhiou,1,Fonctionnaire,Administration,63464,3,502025,36,49,0,0,Immobilier,Secondaire,Marié(e),2,1
50,M,Louga,0,Commerçant,Alimentaire,925884,29,6455805,12,25,0,1,Véhicule,Primaire,Célibataire,3,1
47,F,Dakar,1,Commerçant,Artisanat,1604004,24,28365685,24,39,0,1,Immobilier,Primaire,Marié(e),4,0
42,M,Kédougou,1,Commerçant,Alimentaire,200146,21,3024045,24,57,0,0,Stock,Supérieur,Marié(e),6,0
33,M,Louga,1,Commerçant,Transport,495387,11,5094590,18,16,0,1,Caution,Secondaire,Marié(e),2,1
41,M,Thiès,1,Commerçant,Transport,296376,20,5566360,18,6,0,1,Caution,Primaire,Marié(e),4,0
26,F,Ziguinchor,1,Commerçant,Alimentaire,982685,5,18370319,12,28,0,1,Immobilier,Primaire,Célibataire,0,1
45,M,Saint-Louis,0,Commerçant,Bétail/Volaille,1107993,23,16406551,12,19,0,1,Véhicule,Primaire,Marié(e),1,0
54,M,Tambacounda,1,Commerçant,Bétail/Volaille,1717089,33,31003562,18,35,0,1,Stock,Primaire,Célibataire,4,0
47,F,Thiès,1,Commerçant,Vêtements,771095,26,11527157,6,17,0,1,Immobilier,Supérieur,Célibataire,1,0
26,M,Thiès,1,Commerçant,Transport,595161,1,7920291,36,39,0,1,Véhicule,Supérieur,Marié(e),1,0
39,M,Saint-Louis,1,Commerçant,Transport,858157,18,8216076,24,55,0,1,Caution,Supérieur,Marié(e),4,0
19,M,Dakar,1,Commerçant,Bétail/Volaille,790790,1,5474208,18,12,0,0,Caution,Primaire,Marié(e),1,0
41,M,Kaffrine,0,Commerçant,Bétail/Volaille,419286,15,1293343,6,32,0,1,Caution,Primaire,Célibataire,1,0
40,M,Thiès,0,Commerçant,Artisanat,1208007,19,19830231,24,21,0,1,Immobilier,Primaire,Marié(e),2,0
18,M,Saint-Louis,1,Fonctionnaire,Enseignant,428800,0,1915002,6,0,0,1,Salaire,Primaire,Marié(e),2,1
21,F,Louga,1,Commerçant,Transport,316852,1,2974063,24,36,0,1,Caution,Primaire,Marié(e),4,0
31,F,Diourbel,1,Commerçant,Restauration,430134,9,2676902,6,24,0,1,Stock,Supérieur,Célibataire,5,1
31,M,Kaolack,0,Commerçant,Bétail/Volaille,681335,9,6938220,24,44,0,1,Stock,Supérieur,Marié(e),3,0
20,M,Matam,0,Commerçant,Alimentaire,534534,1,4099720,18,16,0,1,Caution,Primaire,Marié(e),5,0
39,M,Louga,0,Fonctionnaire,Justice,574378,18,7441828,24,19,0,1,Salaire,Primaire,Marié(e),2,0
38,F,Dakar,1,Commerçant,Électronique,734323,15,14398028,6,26,0,1,Stock,Primaire,Marié(e),3,0
32,M,Diourbel,1,Commerçant,Vente tissus,568498,3,10771892,6,31,0,1,Caution,Supérieur,Célibataire,1,0
25,M,Sédhiou,0,Commerçant,Transport,383089,4,5057793,12,14,0,0,Stock,Secondaire,Marié(e),3,0
47,F,Saint-Louis,1,Commerçant,Vente tissus,831216,26,16314258,18,10,0,0,Stock,Secondaire,Célibataire,4,0
54,M,Saint-Louis,0,Commerçant,Commerce général,942974,31,8687626,12,6,0,1,Caution,Supérieur,Marié(e),2,0
29,M,Dakar,1,Fonctionnaire,Police/Gendarmerie,354172,1,3283121,6,13,0,1,Salaire,Primaire,Divorcé(e),3,0
27,F,Dakar,1,Commerçant,Cosmétiques,723400,6,4791293,12,5,0,1,Immobilier,Primaire,Marié(e),5,0
40,F,Ziguinchor,0,Commerçant,Bétail/Volaille,887034,18,16111806,24,12,0,1,Immobilier,Primaire,Marié(e),7,1
30,M,Fatick,0,Fonctionnaire,Douanes,264642,9,1364628,18,49,0,1,Véhicule,Primaire,Marié(e),1,0
33,F,Sédhiou,0,Fonctionnaire,Enseignant,642267,11,6631952,48,90,0,1,Salaire,Secondaire,Marié(e),1,0
43,M,Fatick,1,Fonctionnaire,Douanes,154647,22,1947539,18,20,0,1,Salaire,Primaire,Marié(e),3,1
18,F,Dakar,1,Commerçant,Vente tissus,841768,0,10704913,12,0,0,1,Immobilier,Secondaire,Célibataire,2,0
50,M,Dakar,1,Commerçant,Bétail/Volaille,430881,27,1472731,24,13,0,1,Stock,Secondaire,Célibataire,1,0
35,F,Sédhiou,1,Commerçant,Électronique,482721,3,6278290,18,22,0,1,Stock,Secondaire,Divorcé(e),2,1
30,F,Thiès,0,Fonctionnaire,Collectivités locales,368444,4,4496841,24,11,0,1,Salaire,Primaire,Marié(e),0,1
33,F,Thiès,1,Commerçant,Restauration,232014,7,1248445,36,5,0,1,Aucune,Secondaire,Célibataire,1,0
34,F,Louga,0,Commerçant,Cosmétiques,753030,13,11495116,18,6,0,1,Stock,Secondaire,Marié(e),0,1
18,M,Kaolack,1,Fonctionnaire,Police/Gendarmerie,267270,0,3619619,18,0,0,1,Salaire,Supérieur,Marié(e),2,0
52,M,Dakar,1,Fonctionnaire,Impôts,831163,29,12332382,24,5,0,1,Salaire,Secondaire,Célibataire,2,1
35,M,Louga,0,Commerçant,Cosmétiques,226028,12,2120383,24,6,0,1,Caution,Primaire,Marié(e),2,1
40,F,Sédhiou,1,Fonctionnaire,Justice,338615,17,1118089,18,49,0,1,Salaire,Secondaire,Marié(e),3,0
46,F,Dakar,1,Fonctionnaire,Douanes,1115507,25,8956347,6,36,0,0,Salaire,Primaire,Célibataire,2,0
22,M,Kédougou,0,Commerçant,Transport,289592,1,4020724,48,1,0,0,Caution,Secondaire,Marié(e),4,1
40,F,Saint-Louis,0,Fonctionnaire,Justice,446565,19,6116324,12,9,0,1,Salaire,Secondaire,Célibataire,3,0
31,F,Diourbel,0,Commerçant,Restauration,552702,9,10438277,12,18,0,1,Stock,Primaire,Célibataire,2,0
45,F,Louga,0,Fonctionnaire,Enseignant,282264,24,3927677,48,1,0,1,Salaire,Supérieur,Marié(e),1,0
18,F,Sédhiou,0,Fonctionnaire,Collectivités locales,359725,0,3919389,36,0,0,1,Salaire,Secondaire,Célibataire,3,0
33,M,Thiès,0,Commerçant,Transport,404365,12,5776521,12,11,0,1,Caution,Primaire,Célibataire,2,1
27,M,Dakar,1,Commerçant,Vêtements,954963,1,1950902,12,12,1,1,Stock,Secondaire,Marié(e),1,0
40,M,Dakar,1,Fonctionnaire,Justice,559881,14,4123397,24,7,0,0,Immobilier,Secondaire,Marié(e),2,0
40,M,Kaolack,0,Commerçant,Transport,605598,15,11096621,12,9,0,1,Véhicule,Secondaire,Marié(e),2,0
26,F,Dakar,1,Commerçant,Cosmétiques,1469723,1,21183290,12,47,0,1,Immobilier,Secondaire,Marié(e),3,0
26,F,Saint-Louis,1,Commerçant,Bétail/Volaille,2010218,5,20951644,48,37,0,1,Véhicule,Secondaire,Marié(e),2,0
33,F,Dakar,1,Fonctionnaire,Santé,879996,9,3740888,18,65,0,1,Salaire,Primaire,Marié(e),3,0
24,F,Saint-Louis,0,Fonctionnaire,Impôts,158020,1,941135,24,28,0,1,Immobilier,Secondaire,Célibataire,2,0
45,M,Dakar,1,Commerçant,Restauration,1932482,24,23167763,24,20,0,0,Stock,Supérieur,Marié(e),2,0
30,M,Kaffrine,0,Fonctionnaire,Santé,332702,7,4581312,24,7,0,1,Salaire,Primaire,Marié(e),1,0
18,M,Dakar,1,Commerçant,Alimentaire,713195,0,2656381,36,0,0,0,Stock,Secondaire,Célibataire,2,1
30,M,Thiès,0,Fonctionnaire,Santé,338719,8,1641115,18,56,0,1,Salaire,Supérieur,Marié(e),2,0
22,M,Kédougou,1,Commerçant,Transport,1090629,1,15039873,24,1,0,0,Caution,Supérieur,Célibataire,1,1
18,M,Ziguinchor,1,Commerçant,Vêtements,649765,0,4739837,24,0,0,1,Stock,Secondaire,Marié(e),1,0
20,M,Dakar,1,Commerçant,Électronique,2019293,1,10206856,36,3,1,1,Véhicule,Secondaire,Célibataire,2,1
36,M,Dakar,1,Commerçant,Vente tissus,680785,7,3548147,24,39,0,1,Caution,Secondaire,Marié(e),2,0
50,F,Ziguinchor,1,Commerçant,Restauration,1260624,29,13699248,36,22,0,1,Immobilier,Supérieur,Célibataire,2,0
38,M,Saint-Louis,0,Fonctionnaire,Enseignant,116591,11,1166484,6,50,0,1,Salaire,Primaire,Marié(e),1,0
27,M,Fatick,1,Commerçant,Restauration,512736,1,9371937,6,1,0,1,Immobilier,Secondaire,Célibataire,2,0
40,M,Saint-Louis,1,Fonctionnaire,Douanes,341667,13,3197253,12,56,0,1,Immobilier,Primaire,Marié(e),3,0
29,F,Thiès,1,Fonctionnaire,Santé,381408,5,4308111,6,1,0,1,Salaire,Primaire,Célibataire,2,0
26,M,Diourbel,1,Fonctionnaire,Douanes,476373,1,2462005,6,8,0,1,Salaire,Secondaire,Marié(e),4,0
21,M,Ziguinchor,0,Commerçant,Bétail/Volaille,404854,1,6008958,6,4,0,1,Stock,Supérieur,Marié(e),3,1
18,F,Louga,1,Fonctionnaire,Justice,192110,0,2071776,48,0,0,1,Véhicule,Primaire,Célibataire,3,0
30,M,Dakar,1,Fonctionnaire,Santé,491212,9,2747930,12,4,0,1,Salaire,Secondaire,Marié(e),2,0
36,F,Diourbel,0,Fonctionnaire,Douanes,242347,14,2673700,18,15,0,1,Immobilier,Primaire,Divorcé(e),6,1
33,M,Dakar,1,Fonctionnaire,Collectivités locales,531340,9,2942510,36,36,0,1,Salaire,Supérieur,Marié(e),2,0
30,M,Diourbel,0,Commerçant,Alimentaire,481125,7,6102781,6,54,0,1,Caution,Secondaire,Célibataire,0,1
23,M,Louga,1,Commerçant,Électronique,242768,1,3408291,12,20,0,1,Caution,Secondaire,Marié(e),3,1
42,F,Thiès,1,Fonctionnaire,Police/Gendarmerie,582321,18,6591993,12,4,0,1,Salaire,Supérieur,Marié(e),1,0
19,M,Matam,1,Fonctionnaire,Police/Gendarmerie,413374,1,5750528,6,1,0,1,Salaire,Secondaire,Marié(e),0,0
44,M,Tambacounda,1,Commerçant,Électronique,332969,19,6346746,48,16,0,1,Caution,Supérieur,Marié(e),4,0
22,M,Matam,1,Commerçant,Artisanat,412036,1,6833025,36,34,0,1,Aucune,Supérieur,Marié(e),1,0
25,M,Ziguinchor,0,Fonctionnaire,Impôts,425289,3,5760529,36,23,0,1,Immobilier,Secondaire,Marié(e),2,0
18,M,Dakar,1,Commerçant,Bétail/Volaille,514032,0,1206905,36,0,0,1,Véhicule,Secondaire,Célibataire,3,0
28,F,Dakar,1,Commerçant,Artisanat,451604,5,3851290,12,1,0,1,Caution,Secondaire,Marié(e),4,0
46,F,Saint-Louis,1,Commerçant,Électronique,362152,25,983242,24,12,0,1,Stock,Secondaire,Marié(e),3,0
41,M,Dakar,1,Commerçant,Restauration,868502,16,5252019,24,19,0,1,Immobilier,Secondaire,Marié(e),1,1
46,M,Diourbel,1,Commerçant,Bétail/Volaille,860493,25,7633465,36,21,0,1,Stock,Primaire,Célibataire,3,1
41,F,Diourbel,0,Fonctionnaire,Justice,388418,20,5209037,12,0,0,1,Salaire,Supérieur,Marié(e),3,0
21,M,Matam,0,Fonctionnaire,Police/Gendarmerie,319572,1,2921223,18,5,0,1,Salaire,Primaire,Marié(e),2,0
31,M,Saint-Louis,1,Fonctionnaire,Police/Gendarmerie,186827,10,2015178,12,71,0,1,Véhicule,Secondaire,Marié(e),2,1
25,M,Fatick,1,Fonctionnaire,Collectivités locales,188224,1,1384159,12,17,0,1,Véhicule,Primaire,Célibataire,4,0
50,F,Matam,1,Commerçant,Artisanat,565580,22,7269109,24,29,0,1,Stock,Secondaire,Marié(e),4,0
20,F,Kédougou,1,Fonctionnaire,Collectivités locales,264658,1,3384033,12,8,0,1,Immobilier,Supérieur,Célibataire,1,0
45,F,Dakar,1,Fonctionnaire,Santé,887107,21,5868121,18,21,0,1,Immobilier,Secondaire,Divorcé(e),3,0
45,M,Diourbel,1,Fonctionnaire,Administration,305994,20,4341161,24,10,0,1,Salaire,Secondaire,Marié(e),4,0
56,M,Thiès,1,Fonctionnaire,Douanes,443950,35,2468256,6,8,0,1,Salaire,Primaire,Marié(e),3,0
30,F,Saint-Louis,1,Commerçant,Alimentaire,395607,7,7337490,12,12,0,1,Stock,Secondaire,Célibataire,1,0
43,M,Thiès,0,Commerçant,Vêtements,1545542,21,3878314,48,14,0,0,Stock,Supérieur,Marié(e),3,0
62,F,Kaffrine,1,Commerçant,Transport,1710322,41,20129704,24,9,0,1,Immobilier,Supérieur,Célibataire,3,1
27,F,Diourbel,1,Fonctionnaire,Enseignant,149481,6,2215618,24,7,0,1,Salaire,Secondaire,Marié(e),2,0
18,M,Diourbel,1,Commerçant,Électronique,250543,0,3251050,36,0,0,1,Caution,Supérieur,Marié(e),3,0
18,F,Sédhiou,0,Fonctionnaire,Douanes,101645,0,981721,6,0,0,1,Salaire,Primaire,Marié(e),2,0
43,M,Dakar,1,Commerçant,Transport,411605,16,5879556,6,5,0,1,Stock,Secondaire,Marié(e),1,1
18,F,Diourbel,1,Fonctionnaire,Impôts,239225,0,1548174,12,0,0,1,Salaire,Secondaire,Célibataire,3,0
30,M,Fatick,0,Commerçant,Vente tissus,800680,8,2378400,18,30,1,1,Immobilier,Secondaire,Marié(e),4,0
40,M,Dakar,1,Commerçant,Transport,613981,16,4002638,18,52,0,0,Véhicule,Supérieur,Célibataire,3,0
37,F,Tambacounda,1,Commerçant,Commerce général,1411395,12,7300368,6,19,0,1,Stock,Supérieur,Célibataire,3,0
40,F,Dakar,1,Fonctionnaire,Police/Gendarmerie,568148,19,8001132,6,7,0,1,Salaire,Supérieur,Marié(e),4,0
37,M,Kédougou,0,Commerçant,Commerce général,694406,15,12041497,36,47,0,1,Immobilier,Primaire,Célibataire,1,0
50,M,Thiès,0,Fonctionnaire,Justice,530544,27,3614366,18,7,0,1,Véhicule,Primaire,Marié(e),6,0
23,M,Thiès,1,Commerçant,Bétail/Volaille,1149818,1,19603531,48,25,0,1,Immobilier,Secondaire,Célibataire,6,0
26,M,Kaolack,1,Fonctionnaire,Administration,294441,2,1631507,12,5,0,1,Véhicule,Secondaire,Célibataire,4,0
25,M,Dakar,1,Commerçant,Transport,1011494,2,5656705,24,23,0,1,Caution,Secondaire,Marié(e),2,0
44,M,Thiès,0,Fonctionnaire,Collectivités locales,278281,23,3397929,36,44,0,1,Véhicule,Primaire,Marié(e),4,0
45,M,Saint-Louis,1,Commerçant,Artisanat,497417,24,3922009,36,18,1,1,Aucune,Secondaire,Célibataire,0,1
40,M,Thiès,0,Fonctionnaire,Collectivités locales,445682,13,1683568,12,15,0,1,Immobilier,Supérieur,Marié(e),2,0
49,M,Diourbel,1,Commerçant,Commerce général,464243,28,6944963,12,120,0,1,Caution,Secondaire,Marié(e),1,0
20,M,Kaolack,1,Fonctionnaire,Enseignant,225537,1,3354911,12,0,0,1,Salaire,Secondaire,Marié(e),2,1
55,M,Kaolack,1,Fonctionnaire,Impôts,217902,31,2133638,24,9,0,1,Salaire,Secondaire,Marié(e),0,0
53,F,Tambacounda,1,Commerçant,Commerce général,1281395,29,8644311,18,60,1,1,Caution,Supérieur,Marié(e),3,1
43,M,Thiès,1,Commerçant,Transport,845800,20,7368865,18,24,0,1,Stock,Supérieur,Marié(e),1,0
56,F,Dakar,1,Fonctionnaire,Justice,982891,33,10599294,6,18,0,1,Caution,Secondaire,Marié(e),1,0
18,F,Fatick,1,Fonctionnaire,Douanes,335637,0,3831818,12,0,0,1,Salaire,Secondaire,Célibataire,3,0
28,F,Kédougou,1,Commerçant,Vêtements,271986,7,4883231,12,9,0,1,Stock,Secondaire,Célibataire,2,1
26,F,Thiès,1,Commerçant,Cosmétiques,682515,3,12530317,36,1,0,1,Véhicule,Secondaire,Marié(e),1,1
43,F,Saint-Louis,1,Commerçant,Vêtements,426362,20,7462619,24,7,0,1,Stock,Primaire,Marié(e),3,0
22,M,Diourbel,1,Commerçant,Électronique,652572,1,8922510,18,9,0,1,Véhicule,Secondaire,Marié(e),5,0
44,M,Kaolack,0,Commerçant,Commerce général,573660,22,5792441,24,15,0,1,Stock,Secondaire,Célibataire,2,0
51,F,Tambacounda,1,Fonctionnaire,Justice,456310,26,5088616,6,12,0,1,Caution,Supérieur,Marié(e),2,0
43,M,Dakar,1,Commerçant,Bétail/Volaille,1911406,21,26756201,24,17,0,0,Immobilier,Primaire,Célibataire,2,1
38,F,Ziguinchor,0,Commerçant,Artisanat,215387,11,1275886,6,5,0,1,Stock,Primaire,Marié(e),1,1
23,M,Dakar,1,Fonctionnaire,Police/Gendarmerie,50000,1,454532,24,4,0,1,Salaire,Supérieur,Célibataire,3,0
24,F,Diourbel,0,Commerçant,Électronique,355513,1,2043440,18,10,0,1,Caution,Primaire,Marié(e),1,0
49,M,Kaffrine,0,Fonctionnaire,Collectivités locales,160460,24,2212660,12,15,0,0,Caution,Supérieur,Marié(e),2,0
44,M,Diourbel,0,Fonctionnaire,Enseignant,372146,20,2559982,12,10,0,1,Salaire,Secondaire,Célibataire,0,0
34,M,Dakar,1,Commerçant,Électronique,574190,9,9472795,6,20,0,1,Stock,Primaire,Célibataire,1,0
29,F,Sédhiou,0,Commerçant,Bétail/Volaille,361126,5,3174329,12,8,0,1,Aucune,Primaire,Divorcé(e),0,1
18,F,Louga,1,Fonctionnaire,Police/Gendarmerie,339369,0,4128367,48,0,0,1,Caution,Secondaire,Marié(e),2,0
22,M,Fatick,0,Fonctionnaire,Collectivités locales,246047,1,1390399,18,47,0,0,Immobilier,Primaire,Marié(e),2,0
57,F,Saint-Louis,1,Commerçant,Électronique,454155,36,7151750,18,5,0,1,Caution,Supérieur,Marié(e),1,0
19,M,Dakar,1,Commerçant,Artisanat,208530,1,1090940,24,12,0,1,Stock,Supérieur,Célibataire,9,0
37,M,Matam,1,Commerçant,Transport,383224,15,4152123,18,104,1,1,Stock,Secondaire,Marié(e),2,0
47,M,Kaolack,1,Commerçant,Cosmétiques,1008795,24,4080859,12,28,0,1,Caution,Supérieur,Divorcé(e),3,0
19,M,Kédougou,1,Commerçant,Artisanat,336487,1,3870329,6,12,0,1,Stock,Primaire,Célibataire,3,0
37,M,Thiès,1,Fonctionnaire,Collectivités locales,349771,13,4494057,24,38,0,1,Salaire,Supérieur,Marié(e),3,1
46,M,Thiès,0,Fonctionnaire,Impôts,487348,14,5880615,24,49,0,0,Salaire,Supérieur,Marié(e),2,0
35,F,Sédhiou,1,Commerçant,Bétail/Volaille,138668,10,403922,36,29,0,0,Stock,Secondaire,Célibataire,3,0
65,F,Diourbel,0,Fonctionnaire,Police/Gendarmerie,499127,42,4445290,6,2,0,0,Véhicule,Secondaire,Marié(e),2,0
18,M,Dakar,1,Commerçant,Électronique,1305568,0,22638621,6,0,0,1,Stock,Secondaire,Marié(e),2,1
47,M,Dakar,1,Commerçant,Commerce général,745532,24,10215177,36,5,0,1,Immobilier,Supérieur,Célibataire,3,0
32,M,Diourbel,1,Commerçant,Électronique,1271037,11,3896521,24,5,0,1,Immobilier,Primaire,Marié(e),0,1
44,M,Dakar,1,Commerçant,Transport,2364150,22,18585473,48,4,0,1,Véhicule,Primaire,Marié(e),3,0
40,M,Diourbel,1,Commerçant,Cosmétiques,314396,18,3778588,18,17,0,0,Stock,Secondaire,Marié(e),2,0
26,M,Saint-Louis,1,Fonctionnaire,Collectivités locales,478026,1,2424460,18,17,0,1,Salaire,Secondaire,Célibataire,1,0
37,F,Fatick,0,Commerçant,Vêtements,360403,15,5144555,12,30,0,1,Caution,Primaire,Marié(e),4,0
18,F,Thiès,1,Fonctionnaire,Police/Gendarmerie,420137,0,4461080,6,0,0,1,Immobilier,Supérieur,Célibataire,3,0
42,M,Sédhiou,1,Commerçant,Cosmétiques,427776,14,2414366,12,2,1,1,Stock,Supérieur,Marié(e),2,1
38,M,Dakar,1,Commerçant,Bétail/Volaille,297222,15,3539070,6,26,0,1,Stock,Primaire,Marié(e),3,1
42,M,Kaolack,1,Commerçant,Transport,526776,21,8750241,18,15,0,1,Stock,Supérieur,Marié(e),3,0
47,F,Dakar,1,Fonctionnaire,Police/Gendarmerie,648087,25,4859304,36,26,0,1,Salaire,Primaire,Célibataire,3,0
39,M,Ziguinchor,1,Commerçant,Artisanat,530242,17,3417811,12,11,0,1,Véhicule,Secondaire,Célibataire,2,1
36,M,Sédhiou,0,Fonctionnaire,Administration,580759,12,6629158,6,33,0,1,Salaire,Primaire,Célibataire,3,0
24,F,Kaffrine,0,Fonctionnaire,Santé,389800,2,1500594,48,27,0,1,Salaire,Secondaire,Marié(e),5,0
26,M,Kaolack,0,Fonctionnaire,Police/Gendarmerie,761537,2,9893953,6,25,0,1,Salaire,Supérieur,Marié(e),3,0
49,M,Diourbel,0,Commerçant,Commerce général,653861,22,12411760,18,0,0,1,Caution,Primaire,Célibataire,2,1
52,M,Kaffrine,1,Fonctionnaire,Administration,364647,30,5315621,36,46,0,0,Véhicule,Secondaire,Marié(e),3,0
32,M,Matam,1,Commerçant,Cosmétiques,825378,11,8076899,12,11,1,1,Immobilier,Primaire,Célibataire,1,0
35,M,Sédhiou,1,Fonctionnaire,Police/Gendarmerie,514480,11,5390944,36,3,0,0,Salaire,Primaire,Célibataire,1,0
24,M,Saint-Louis,1,Commerçant,Vêtements,322317,2,5618811,18,33,0,1,Caution,Supérieur,Célibataire,4,0
49,M,Sédhiou,1,Commerçant,Vêtements,153777,26,925988,12,15,0,1,Caution,Secondaire,Marié(e),3,0
42,M,Dakar,1,Commerçant,Bétail/Volaille,314814,18,786609,36,0,0,1,Caution,Secondaire,Marié(e),6,0
58,F,Thiès,0,Commerçant,Vêtements,659379,36,5883106,24,36,0,1,Immobilier,Secondaire,Marié(e),2,0
24,M,Dakar,1,Commerçant,Alimentaire,390766,1,7002010,24,13,0,1,Stock,Primaire,Marié(e),6,1
30,M,Thiès,1,Fonctionnaire,Impôts,560123,8,5075197,18,33,0,1,Salaire,Primaire,Célibataire,4,0
37,F,Fatick,1,Fonctionnaire,Justice,292609,15,2739589,12,33,0,1,Salaire,Secondaire,Marié(e),2,0
42,F,Kédougou,0,Commerçant,Restauration,1350064,15,19503743,12,2,0,1,Caution,Supérieur,Célibataire,2,0
32,F,Fatick,1,Commerçant,Alimentaire,189702,11,2341171,6,22,0,0,Caution,Secondaire,Marié(e),3,0
24,M,Tambacounda,0,Commerçant,Vêtements,215939,3,643623,12,10,0,1,Aucune,Secondaire,Marié(e),3,0
45,M,Diourbel,1,Commerçant,Bétail/Volaille,412898,16,4994200,12,18,0,1,Stock,Secondaire,Célibataire,6,0
43,F,Kolda,1,Fonctionnaire,Collectivités locales,638472,22,6879859,6,2,0,1,Salaire,Supérieur,Marié(e),1,0
24,F,Saint-Louis,0,Fonctionnaire,Enseignant,283184,3,3029827,6,21,0,1,Immobilier,Primaire,Marié(e),3,0
51,M,Kaffrine,0,Commerçant,Transport,584148,28,8826590,12,36,1,1,Stock,Secondaire,Marié(e),2,1
49,F,Kolda,0,Commerçant,Restauration,1497209,28,17006145,24,103,1,1,Véhicule,Secondaire,Marié(e),1,1
36,M,Kolda,0,Fonctionnaire,Police/Gendarmerie,346769,13,4785656,12,9,0,1,Immobilier,Supérieur,Célibataire,2,0
35,F,Kaolack,1,Fonctionnaire,Enseignant,601304,13,5153853,18,4,0,0,Caution,Supérieur,Marié(e),1,0
41,F,Louga,0,Commerçant,Alimentaire,239668,17,2714804,18,10,0,0,Stock,Secondaire,Marié(e),5,0
24,F,Thiès,1,Commerçant,Transport,120923,2,1940270,36,0,0,1,Caution,Secondaire,Marié(e),3,1
35,F,Saint-Louis,0,Commerçant,Vente tissus,606561,7,10310463,24,12,0,1,Caution,Primaire,Célibataire,4,0
18,F,Fatick,1,Commerçant,Artisanat,1621935,0,22172672,36,0,0,1,Véhicule,Secondaire,Célibataire,2,0
45,M,Diourbel,1,Commerçant,Commerce général,334833,21,1431316,24,5,0,1,Stock,Supérieur,Célibataire,2,0
18,M,Louga,1,Commerçant,Bétail/Volaille,613567,0,4893281,6,0,0,0,Stock,Supérieur,Marié(e),3,0
53,M,Thiès,1,Fonctionnaire,Justice,590696,31,1914957,12,20,0,1,Caution,Secondaire,Marié(e),3,0
31,M,Thiès,0,Commerçant,Bétail/Volaille,753136,10,5511521,24,4,0,1,Stock,Secondaire,Célibataire,5,1
